MethodFullyQualifiedName,ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
"core/misc/src/main/java/org/apache/syncope/core/misc/utils/MappingUtils.java/getMappingItems(Provision, MappingPurpose)",29,27,2,14,3,1,6,2,2,54,0,27,27.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskExecute.java/execute(),27,23,0,7,5,2,1,6,2,46,2,22,8.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),10,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),13,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),14,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),11,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),12,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),17,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),18,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),15,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/attrValueClass(),16,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
"installer/src/main/java/org/apache/syncope/installer/utilities/HttpUtils.java/postWithDigestAuth(String, String)",19,7,2,1,2,1,2,2,1,16,9,16,12.5000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),20,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),23,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),21,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),22,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceModal.java/onClick(AjaxRequestTarget, ProvisionTO)",28,1,2,0,0,1,0,6,3,4,0,2,0.6667,0,no
"client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceModal.java/onClick(AjaxRequestTarget, ProvisionTO)",29,1,2,0,0,1,0,6,3,4,0,2,0.6667,0,no
"client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceModal.java/onClick(AjaxRequestTarget, ProvisionTO)",27,1,2,0,0,1,0,6,3,4,0,2,0.6667,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),19,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/search/SearchCond.java/getAndCond(List),26,5,1,1,1,1,1,1,1,5,0,5,5.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),26,59,1,13,8,3,9,12,3,127,6,58,11.0833,1,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),20,59,1,13,8,3,9,12,3,127,6,58,11.0833,1,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),23,59,1,13,8,3,9,12,3,127,6,58,11.0833,1,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),21,59,1,13,8,3,9,12,3,127,6,58,11.0833,1,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),22,59,1,13,8,3,9,12,3,127,6,58,11.0833,1,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/cache/MemoryVirAttrCache.java/isValidEntry(VirAttrCacheValue),25,2,1,1,1,1,1,1,1,2,0,2,2.0000,0,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/cache/MemoryVirAttrCache.java/isValidEntry(VirAttrCacheValue),24,2,1,1,1,1,1,1,1,2,0,2,2.0000,0,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/cache/MemoryVirAttrCache.java/isValidEntry(VirAttrCacheValue),29,2,1,1,1,1,1,1,1,2,0,2,2.0000,0,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/cache/MemoryVirAttrCache.java/isValidEntry(VirAttrCacheValue),27,2,1,1,1,1,1,1,1,2,0,2,2.0000,0,no
core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/cache/MemoryVirAttrCache.java/isValidEntry(VirAttrCacheValue),28,2,1,1,1,1,1,1,1,2,0,2,2.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java/getRemoteStatuses(UserTO),1,34,1,12,3,1,8,1,1,34,0,34,34.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java/getRemoteStatuses(UserTO),4,34,1,12,3,1,8,1,1,34,0,34,34.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java/getRemoteStatuses(UserTO),5,34,1,12,3,1,8,2,1,34,0,34,17.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java/getRemoteStatuses(UserTO),2,34,1,12,3,1,8,1,1,34,0,34,34.0000,0,no
console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java/getRemoteStatuses(UserTO),3,34,1,12,3,1,8,1,1,34,0,34,34.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttribute(),2,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttribute(),3,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttribute(),1,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttribute(),4,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/memberOfGroup(String),1,4,1,1,2,1,0,1,1,4,0,4,4.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/memberOfGroup(String),2,4,1,1,2,1,0,1,1,4,0,4,4.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/memberOfGroup(String),3,4,1,1,2,1,0,1,1,4,0,4,4.0000,0,no
core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java/memberOfGroup(String),4,4,1,1,2,1,0,1,1,4,0,4,4.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",26,10,2,8,6,1,4,4,3,18,0,6,4.5000,1,no
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",22,10,2,8,6,1,4,4,3,18,0,6,4.5000,0,no
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",23,10,2,8,6,1,4,4,3,18,0,6,4.5000,1,no
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",20,6,2,6,6,1,3,1,1,6,0,6,6.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",21,6,2,6,6,1,3,1,1,6,0,6,6.0000,0,yes
"core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java/deserialize(JsonParser, DeserializationContext)",19,6,2,6,6,1,3,1,1,6,0,6,6.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),18,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),16,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),17,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),10,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),11,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),14,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),15,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),12,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),13,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/panels/LoggerCategoryPanel.java/onEvent(IEvent),27,61,1,7,4,1,4,1,1,61,0,61,61.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/panels/LoggerCategoryPanel.java/onEvent(IEvent),25,61,1,7,4,1,4,1,1,61,0,61,61.0000,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),16,62,1,14,8,3,9,11,3,127,6,58,12.0909,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),17,62,1,14,8,3,9,11,3,127,6,58,12.0909,0,yes
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),14,62,1,14,8,3,9,9,3,127,3,58,14.4444,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),15,62,1,14,8,3,9,9,3,127,3,58,14.4444,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),18,62,1,14,8,3,9,11,3,127,6,58,12.0909,0,yes
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),19,59,1,13,8,3,9,12,3,127,6,58,11.0833,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),12,58,1,13,8,3,9,7,3,119,3,58,17.4286,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),13,58,1,13,8,3,9,7,3,119,3,58,17.4286,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),10,58,1,13,8,3,9,7,3,119,3,58,17.4286,0,no
console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java/populateItem(ListItem),11,58,1,13,8,3,9,7,3,119,3,58,17.4286,0,no
cli/src/main/java/org/apache/syncope/cli/commands/LoggerCommand.java/execute(),23,70,0,23,10,3,11,7,2,204,0,38,29.1429,0,no
core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportJob.java/execute(JobExecutionContext),25,62,1,9,6,2,13,2,1,62,0,62,31.0000,0,no
core/logic/src/main/java/org/apache/syncope/core/logic/report/ReportJob.java/execute(JobExecutionContext),24,62,1,9,6,2,13,1,1,62,0,62,62.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",7,51,3,3,2,1,7,4,3,51,0,51,12.7500,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",5,51,3,3,2,1,7,2,2,51,0,51,25.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",6,51,3,3,2,1,7,3,3,51,0,51,17.0000,0,yes
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",3,51,3,3,2,1,7,2,2,51,0,51,25.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",4,51,3,3,2,1,7,2,2,51,0,51,25.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",1,51,3,3,2,1,7,2,2,51,0,51,25.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java/populateItem(Item, String, IModel)",2,51,3,3,2,1,7,2,2,51,0,51,25.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",6,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,yes
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",7,16,6,0,0,1,4,2,1,16,0,16,8.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",4,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",5,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",2,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",3,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getCreateSchemaWindow(ModalWindow, AttributableType, SchemaModalPageFactory.SchemaType, String, String, String)",1,16,6,0,0,1,4,1,1,16,0,16,16.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AbstractAnyDataBinder.java/processAttrPatch(Any, AttrPatch, DerSchema, AnyUtils, Set, PropagationByResource)",27,21,6,9,4,1,3,5,2,26,10,26,7.2000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/commons/PreferenceManager.java/getPaginatorRows(Request, String)",24,5,2,1,1,1,2,1,1,5,0,5,5.0000,0,no
fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DoubleValueAttributableTransformer.java/transform(T),24,10,1,4,5,3,3,1,1,10,0,10,10.0000,0,no
fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/DoubleValueAttributableTransformer.java/transform(T),25,10,1,4,5,3,3,1,1,10,0,10,10.0000,0,no
"client/old_console/src/main/java/org/apache/syncope/client/console/panels/UserSearchResultPanel.java/getActions(String, IModel)",27,57,2,1,2,1,11,1,1,57,0,57,57.0000,0,no
"client/old_console/src/main/java/org/apache/syncope/client/console/panels/UserSearchResultPanel.java/getActions(String, IModel)",25,57,2,1,2,1,11,1,1,57,0,57,57.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",6,45,4,15,4,1,13,5,2,45,0,45,9.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",7,45,4,15,4,1,13,5,2,45,0,45,9.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",4,45,4,15,4,1,13,2,2,45,0,45,22.5000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",5,45,4,15,4,1,13,4,2,45,0,45,11.2500,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",8,45,4,15,4,1,13,5,2,45,0,45,9.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",9,45,4,15,4,1,13,6,2,90,0,45,15.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",2,45,4,15,4,1,13,2,2,45,0,45,22.5000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",3,45,4,15,4,1,13,2,2,45,0,45,22.5000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableTO, AttributableUtil, SyncopeClientCompositeErrorException)",1,45,4,15,4,1,13,1,1,45,0,45,45.0000,0,no
"core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ConnectorFacadeProxy.java/getObject(ResourceOperation, ObjectClass, Uid, OperationOptions)",27,31,4,11,3,1,2,4,2,62,0,31,15.5000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",9,18,6,5,4,1,2,4,3,36,0,18,9.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",7,18,6,5,4,1,2,3,2,18,0,11,6.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",8,18,6,5,4,1,2,3,2,18,0,11,6.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/ConnectorFacadeProxy.java/update(PropagationMode, ObjectClass, Uid, Set, OperationOptions, Set)",6,18,6,5,4,1,2,3,2,18,0,11,6.0000,0,no
core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAttributableUtilFactory.java/getInstance(Attributable),24,12,1,5,1,1,1,1,1,12,0,12,12.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/ContentExporter.java/getValues(ResultSet, String, Integer)",9,34,3,15,3,1,4,2,1,68,0,34,34.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",20,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",21,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",19,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",22,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",23,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractSyncTaskValidator.java/isValid(AbstractSyncTask, ConstraintValidatorContext)",26,22,2,8,6,1,4,2,1,22,0,22,11.0000,0,no
"client/old_console/src/main/java/org/apache/syncope/client/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",25,52,3,8,1,2,12,1,1,52,0,52,52.0000,0,no
"client/old_console/src/main/java/org/apache/syncope/client/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",27,52,3,8,1,2,12,1,1,52,0,52,52.0000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",19,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",18,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",17,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",16,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",15,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",14,49,5,12,4,1,10,3,1,98,0,49,32.6667,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",13,49,5,12,4,1,10,3,1,98,0,49,32.6667,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",12,49,5,12,4,1,10,3,1,98,0,49,32.6667,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",11,49,5,12,4,1,10,3,1,98,0,49,32.6667,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",10,49,5,12,4,1,10,3,1,98,0,49,32.6667,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",26,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",23,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",22,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",21,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
"core/src/main/java/org/apache/syncope/core/report/UserReportlet.java/doExtractAttributes(ContentHandler, AbstractAttributableTO, Collection, Collection, Collection)",20,49,5,12,4,1,10,5,1,98,0,49,19.6000,0,no
client/console/src/main/java/org/apache/syncope/client/console/pages/ReportModalPage.java/setupExecutions(),24,91,0,3,2,2,19,1,1,91,0,91,91.0000,0,no
cli/src/main/java/org/apache/syncope/cli/commands/NotificationCommand.java/execute(),23,27,0,8,6,1,2,2,2,54,0,27,27.0000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",19,47,4,9,2,1,9,5,2,87,0,40,17.4000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",23,47,4,9,2,1,9,5,2,87,0,40,17.4000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",22,47,4,9,2,1,9,5,2,87,0,40,17.4000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",21,47,4,9,2,1,9,5,2,87,0,40,17.4000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",20,47,4,9,2,1,9,5,2,87,0,40,17.4000,0,no
"common/src/main/java/org/apache/syncope/common/util/AttributableOperations.java/diff(AbstractAttributableTO, AbstractAttributableTO, AbstractAttributableMod, boolean)",26,47,4,9,2,1,9,6,2,87,0,40,14.5000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java/find(String),4,7,1,1,2,1,2,1,1,7,0,7,7.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java/find(String),3,7,1,1,2,1,2,1,1,7,0,7,7.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java/find(String),2,7,1,1,2,1,2,1,1,7,0,7,7.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java/find(String),1,7,1,1,2,1,2,1,1,7,0,7,7.0000,0,no
core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java/find(String),5,7,1,1,2,1,2,1,1,7,0,7,7.0000,0,no
core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java/init(),7,9,0,1,2,1,0,2,1,9,0,9,4.5000,0,no
core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java/init(),6,9,0,1,2,1,0,2,1,9,0,9,4.5000,0,no
core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java/init(),5,9,0,1,2,1,0,1,1,9,0,9,9.0000,0,no
core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java/init(),9,9,0,1,2,1,0,3,1,18,0,9,6.0000,0,no
core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java/init(),8,9,0,1,2,1,0,2,1,9,0,9,4.5000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),2,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),1,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/schemaClass(),9,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
