ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
27,17,0,5,5,0,1,5,2,32,0,15,6.4,0,no
16,28,1,10,4,0,4,3,2,58,1,29,19.6667,0,no
17,28,1,10,4,0,4,3,2,58,1,29,19.6667,0,no
18,28,1,10,4,0,4,3,2,58,1,29,19.6667,0,no
10,29,1,10,4,0,4,2,2,58,0,29,29,0,no
11,29,1,10,4,0,4,2,2,58,0,29,29,0,no
12,29,1,10,4,0,4,2,2,58,0,29,29,0,no
13,29,1,10,4,0,4,2,2,58,0,29,29,0,no
14,29,1,10,4,0,4,2,2,58,0,29,29,0,no
15,28,1,10,4,0,4,3,2,58,1,29,19.6667,0,no
10,56,3,8,1,0,16,2,1,112,0,56,56,0,no
27,22,3,9,2,0,1,3,3,66,0,22,22,0,no
28,21,3,9,2,0,1,4,3,66,1,22,16.75,0,no
24,22,3,9,2,0,1,1,1,22,0,22,22,0,no
29,21,3,9,2,0,1,4,3,66,1,22,16.75,0,no
22,52,3,8,1,0,12,12,3,112,4,56,9.6667,0,no
23,52,3,8,1,0,12,12,3,112,4,56,9.6667,0,no
26,52,3,8,1,0,12,12,3,112,4,56,9.6667,0,no
20,52,3,8,1,0,12,8,2,112,4,56,14.5,0,no
21,52,3,8,1,0,12,8,2,112,4,56,14.5,0,no
11,56,3,8,1,0,16,2,1,112,0,56,56,0,no
12,56,3,8,1,0,16,6,2,112,0,56,18.6667,0,no
13,56,3,8,1,0,16,6,2,112,0,56,18.6667,0,no
14,56,3,8,1,0,16,6,2,112,0,56,18.6667,0,no
15,56,3,8,1,0,16,7,2,112,4,56,16.5714,0,no
16,56,3,8,1,0,16,8,2,112,4,56,14.5,0,no
17,56,3,8,1,0,16,8,2,112,4,56,14.5,0,no
18,56,3,8,1,0,16,8,2,112,4,56,14.5,0,no
19,52,3,8,1,0,12,8,2,112,4,56,14.5,0,no
1,33,2,14,2,0,5,1,1,33,0,33,33,0,no
2,33,2,14,2,0,5,1,1,33,0,33,33,0,no
3,33,2,14,2,0,5,1,1,33,0,33,33,0,no
4,33,2,14,2,0,5,1,1,33,0,33,33,0,no
5,46,2,22,4,0,8,4,1,46,0,33,11.5,0,no
6,46,2,22,4,0,8,5,1,53,0,33,10.6,0,no
7,46,2,22,4,0,8,5,1,53,0,33,10.6,0,no
8,46,2,22,4,0,8,5,1,53,0,33,10.6,0,no
9,46,2,22,4,0,8,6,1,99,0,46,16.5,0,no
24,4,0,6,6,0,1,1,1,8,0,8,8,0,no
25,4,0,6,6,0,1,1,1,8,0,8,8,0,no
24,57,1,22,4,0,3,2,2,57,0,51,28.5,0,no
25,57,1,22,4,0,3,4,2,57,0,51,14.25,0,no
22,30,4,7,3,0,10,4,3,34,0,28,8.5,1,no
23,30,4,7,3,0,10,4,3,34,0,28,8.5,1,no
26,30,4,7,3,0,10,4,3,34,0,28,8.5,1,no
20,30,2,16,2,0,0,11,3,74,14,40,8,0,no
21,30,2,16,2,0,0,11,3,74,14,40,8,0,no
22,30,2,16,2,0,0,11,3,74,14,40,8,0,no
23,30,2,16,2,0,0,11,3,74,14,40,8,0,no
26,30,2,16,2,0,0,11,3,74,14,40,8,0,no
10,30,2,16,2,0,0,10,3,74,14,40,8.8,0,no
11,30,2,16,2,0,0,10,3,74,14,40,8.8,0,no
12,30,2,16,2,0,0,10,3,74,14,40,8.8,0,no
13,30,2,16,2,0,0,10,3,74,14,40,8.8,0,no
14,30,2,16,2,0,0,10,3,74,14,40,8.8,0,no
15,30,2,16,2,0,0,11,3,74,14,40,8,0,no
16,30,2,16,2,0,0,11,3,74,14,40,8,0,no
17,30,2,16,2,0,0,11,3,74,14,40,8,0,no
18,30,2,16,2,0,0,11,3,74,14,40,8,0,no
19,30,2,16,2,0,0,11,3,74,14,40,8,0,no
19,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
16,41,2,11,9,0,3,2,1,82,0,41,41,1,no
17,41,2,11,9,0,3,2,1,82,0,41,41,1,no
18,41,2,11,9,0,3,2,1,82,0,41,41,1,no
19,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
14,41,2,11,9,0,3,2,1,82,0,41,41,0,no
15,41,2,11,9,0,3,2,1,82,0,41,41,1,no
23,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
26,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
20,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
21,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
22,44,2,12,10,0,3,4,1,85,0,41,21.25,1,no
20,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
21,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
22,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
23,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
26,21,1,10,2,0,3,3,1,22,0,20,7.3333,0,no
27,47,3,13,3,0,11,9,2,51,5,28,6.2222,0,no
28,65,3,15,5,0,18,12,2,69,5,28,6.1667,0,no
29,65,3,15,5,0,18,12,2,69,5,28,6.1667,0,no
24,28,3,9,4,0,5,1,1,28,0,28,28,0,no
25,34,3,11,4,0,7,3,1,34,0,28,11.3333,0,no
28,12,1,6,6,0,1,1,1,12,0,12,12,0,no
29,12,1,6,6,0,1,1,1,12,0,12,12,0,no
27,12,1,6,6,0,1,1,1,12,0,12,12,0,no
5,15,1,10,2,0,1,1,1,15,0,15,15,0,no
6,15,1,10,2,0,1,1,1,15,0,15,15,0,no
7,15,1,10,2,0,1,1,1,15,0,15,15,0,no
8,15,1,10,2,0,1,1,1,15,0,15,15,0,no
9,15,1,10,2,0,1,2,1,30,0,15,15,0,no
1,15,1,10,2,0,1,1,1,15,0,15,15,0,no
2,15,1,10,2,0,1,1,1,15,0,15,15,0,no
3,15,1,10,2,0,1,1,1,15,0,15,15,0,no
4,15,1,10,2,0,1,1,1,15,0,15,15,0,no
20,103,7,47,6,0,18,1,1,103,0,103,103,1,no
21,103,7,47,6,0,18,1,1,103,0,103,103,1,no
22,103,7,47,6,0,18,1,1,103,0,103,103,1,no
23,103,7,47,6,0,18,1,1,103,0,103,103,1,no
26,103,7,47,6,0,18,1,1,103,0,103,103,1,no
19,103,7,47,6,0,18,1,1,103,0,103,103,0,no
27,32,0,2,2,0,8,1,1,32,0,32,32,0,no
24,76,0,4,2,0,11,1,1,76,0,76,76,0,no
23,90,0,27,11,0,10,3,2,180,0,90,60,0,no
25,32,0,2,2,0,8,1,1,32,0,32,32,0,no
22,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
23,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
20,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
21,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
26,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
11,51,2,3,2,0,7,2,2,102,0,51,51,1,no
12,51,2,3,2,0,7,6,3,102,0,51,17,1,no
13,51,2,3,2,0,7,6,3,102,0,51,17,1,no
14,51,2,3,2,0,7,7,3,102,0,51,14.5714,1,no
10,51,2,3,2,0,7,2,2,102,0,51,51,1,no
19,51,2,3,2,0,7,9,4,102,0,51,11.3333,1,no
15,51,2,3,2,0,7,8,3,102,0,51,12.75,1,no
16,51,2,3,2,0,7,8,3,102,0,51,12.75,1,no
17,51,2,3,2,0,7,8,3,102,0,51,12.75,1,no
18,51,2,3,2,0,7,8,3,102,0,51,12.75,1,no
28,53,3,18,3,0,6,4,2,54,1,51,13.75,0,no
29,53,3,18,3,0,6,4,2,54,1,51,13.75,0,no
27,54,3,18,3,0,6,2,1,54,0,51,27,0,no
11,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
12,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
13,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
14,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
15,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
16,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
17,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
18,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
10,28,1,9,3,0,6,3,2,56,0,28,18.6667,0,no
6,23,3,10,2,0,1,4,1,44,0,21,11,0,no
7,23,3,10,2,0,1,4,1,44,0,21,11,0,no
8,23,3,10,2,0,1,4,1,44,0,21,11,0,no
9,23,3,10,2,0,1,5,1,67,0,23,13.4,0,no
5,21,3,9,2,0,1,1,1,21,0,21,21,0,no
7,32,1,11,1,0,0,3,1,32,0,29,10.6667,0,yes
8,44,1,15,1,0,0,5,2,44,0,29,8.8,0,no
9,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
3,29,1,10,1,0,0,1,1,29,0,29,29,0,no
4,29,1,10,1,0,0,1,1,29,0,29,29,0,no
5,32,1,11,1,0,0,2,1,32,0,29,16,0,no
6,32,1,11,1,0,0,3,1,32,0,29,10.6667,0,yes
1,29,1,10,1,0,0,1,1,29,0,29,29,0,no
2,29,1,10,1,0,0,1,1,29,0,29,29,0,no
27,60,0,17,4,0,8,6,3,120,0,54,20,0,no
28,66,0,19,4,0,8,8,3,126,0,54,15.75,0,no
29,66,0,19,4,0,8,8,3,126,0,54,15.75,0,no
25,38,1,11,4,0,7,1,1,38,0,38,38,0,no
27,38,1,11,4,0,7,1,1,38,0,38,38,0,no
25,31,6,8,3,0,9,3,1,31,0,31,10.3333,0,no
24,31,6,8,3,0,9,1,1,31,0,31,31,0,no
18,15,1,10,2,0,1,2,1,30,0,15,15,0,no
14,15,1,10,2,0,1,2,1,30,0,15,15,0,no
15,15,1,10,2,0,1,2,1,30,0,15,15,0,no
16,15,1,10,2,0,1,2,1,30,0,15,15,0,no
17,15,1,10,2,0,1,2,1,30,0,15,15,0,no
10,15,1,10,2,0,1,2,1,30,0,15,15,0,no
11,15,1,10,2,0,1,2,1,30,0,15,15,0,no
12,15,1,10,2,0,1,2,1,30,0,15,15,0,no
13,15,1,10,2,0,1,2,1,30,0,15,15,0,no
25,34,1,1,1,0,7,1,1,34,0,34,34,0,no
27,34,1,1,1,0,7,1,1,34,0,34,34,0,no
20,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
21,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
22,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
23,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
26,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
6,12,1,7,1,0,0,1,1,12,0,12,12,0,no
7,17,1,7,1,0,1,2,2,17,0,12,8.5,0,no
8,17,1,7,1,0,1,2,2,17,0,12,8.5,0,no
9,17,1,7,1,0,1,3,2,34,0,17,11.3333,0,no
19,38,2,13,4,0,8,6,2,38,0,28,6.3333,0,no
26,63,2,30,3,0,9,13,1,122,0,46,9.3846,1,no
20,60,2,29,4,0,8,10,1,113,0,46,11.3,0,no
21,60,2,29,4,0,8,10,1,113,0,46,11.3,0,no
22,60,2,29,4,0,8,10,1,113,0,46,11.3,0,yes
23,63,2,30,3,0,9,13,1,122,0,46,9.3846,0,no
17,46,2,22,4,0,8,10,1,113,0,46,11.3,0,no
18,46,2,22,4,0,8,10,1,113,0,46,11.3,0,no
19,60,2,29,4,0,8,10,1,113,0,46,11.3,0,no
13,46,2,22,4,0,8,6,1,99,0,46,16.5,0,no
14,46,2,22,4,0,8,8,1,99,0,46,12.375,0,no
15,46,2,22,4,0,8,10,1,113,0,46,11.3,0,no
16,46,2,22,4,0,8,10,1,113,0,46,11.3,0,no
10,46,2,22,4,0,8,6,1,99,0,46,16.5,0,no
11,46,2,22,4,0,8,6,1,99,0,46,16.5,0,no
12,46,2,22,4,0,8,6,1,99,0,46,16.5,0,no
27,15,1,10,2,0,1,1,1,15,0,15,15,0,no
25,15,1,10,2,0,1,1,1,15,0,15,15,0,no
10,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
11,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
12,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
13,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
14,44,1,15,1,0,0,6,2,88,0,44,14.6667,1,no
15,44,1,15,1,0,0,7,2,106,0,44,15.1429,1,no
16,44,1,15,1,0,0,8,2,115,0,44,14.375,1,no
17,44,1,15,1,0,0,8,2,115,0,44,14.375,1,no
18,44,1,15,1,0,0,8,2,115,0,44,14.375,1,no
19,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
20,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
21,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
22,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
23,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
26,71,1,24,1,0,0,8,2,115,0,44,14.375,1,no
26,33,1,0,0,0,7,1,1,33,0,33,33,0,no
21,33,1,0,0,0,7,1,1,33,0,33,33,0,no
22,33,1,0,0,0,7,1,1,33,0,33,33,0,no
23,33,1,0,0,0,7,1,1,33,0,33,33,0,no
20,33,1,0,0,0,7,1,1,33,0,33,33,0,no
1,50,0,4,2,0,11,2,2,50,0,50,25,0,no
2,50,0,4,2,0,11,2,2,50,0,50,25,0,no
3,50,0,4,2,0,11,2,2,50,0,50,25,0,no
4,50,0,4,2,0,11,2,2,50,0,50,25,0,no
27,25,2,8,2,0,2,1,1,25,0,25,25,0,no
5,47,0,4,2,0,11,5,2,50,3,50,10.6,0,no
6,47,0,4,2,0,11,5,2,50,3,50,10.6,0,no
7,41,0,4,2,0,10,7,3,50,9,50,8.4286,0,no
8,41,0,4,2,0,10,8,3,50,9,50,7.375,0,no
9,41,0,4,2,0,10,9,3,91,9,50,11.1111,0,no
29,29,2,9,3,0,1,3,2,29,0,19,9.6667,0,no
28,29,2,9,3,0,1,2,2,29,0,19,14.5,0,no
7,21,1,7,1,0,1,1,1,21,0,21,21,0,no
8,21,1,7,1,0,1,1,1,21,0,21,21,0,no
9,21,1,7,1,0,1,2,2,42,0,21,21,0,no
29,84,0,7,2,0,14,3,1,87,3,78,30,0,yes
28,84,0,7,2,0,14,3,1,87,3,78,30,0,yes
2,7,6,2,2,0,1,1,1,7,0,7,7,0,no
3,7,6,2,2,0,1,1,1,7,0,7,7,0,no
4,7,6,2,2,0,1,1,1,7,0,7,7,0,no
5,7,6,2,2,0,1,1,1,7,0,7,7,0,no
1,7,6,2,2,0,1,1,1,7,0,7,7,0,no
6,81,0,22,5,0,13,6,2,81,0,81,13.5,0,yes
7,81,0,22,5,0,13,7,2,81,0,81,11.5714,0,no
8,81,0,22,5,0,13,7,2,81,0,81,11.5714,1,no
9,81,0,22,5,0,13,8,2,162,0,81,20.25,1,no
2,81,0,22,5,0,13,1,1,81,0,81,81,0,no
3,81,0,22,5,0,13,3,2,81,0,81,27,0,no
4,81,0,22,5,0,13,3,2,81,0,81,27,0,no
5,81,0,22,5,0,13,3,2,81,0,81,27,0,no
1,81,0,22,5,0,13,1,1,81,0,81,81,0,no
27,11,1,5,3,0,2,2,2,22,0,11,11,0,no
28,8,1,4,3,0,1,3,2,22,3,11,8.3333,0,no
29,8,1,4,3,0,1,3,2,22,3,11,8.3333,0,no
19,33,1,0,0,0,7,1,1,33,0,33,33,0,no
29,56,2,6,3,0,21,2,1,56,0,33,28,0,no
5,35,2,13,6,0,17,1,1,35,0,35,35,0,no
16,41,1,14,3,0,8,5,1,106,24,53,26,1,no
17,41,1,14,3,0,8,5,1,106,24,53,26,1,no
18,41,1,14,3,0,8,5,1,106,24,53,26,1,no
10,41,1,14,3,0,8,5,1,106,24,53,26,0,no
11,41,1,14,3,0,8,5,1,106,24,53,26,1,no
12,41,1,14,3,0,8,5,1,106,24,53,26,1,no
13,41,1,14,3,0,8,5,1,106,24,53,26,1,no
14,41,1,14,3,0,8,5,1,106,24,53,26,1,no
15,41,1,14,3,0,8,5,1,106,24,53,26,1,no
28,70,3,9,5,0,14,2,2,70,0,70,35,0,no
7,18,1,3,3,0,1,1,1,18,0,18,18,0,no
8,18,1,3,3,0,1,1,1,18,0,18,18,0,no
9,18,1,3,3,0,1,2,2,36,0,18,18,0,no
6,18,1,3,3,0,1,1,1,18,0,18,18,0,no
28,19,0,6,6,0,2,1,1,19,0,19,19,0,no
29,19,0,6,6,0,2,1,1,19,0,19,19,0,no
24,39,2,2,2,0,6,1,1,39,0,39,39,0,no
28,15,0,5,5,0,1,6,2,29,0,14,4.8333,0,no
29,15,0,5,5,0,1,6,2,29,0,14,4.8333,0,no
27,15,0,5,5,0,1,6,2,29,0,14,4.8333,0,no
10,29,2,9,4,0,4,2,1,58,0,29,29,0,no
15,29,2,9,4,0,4,5,2,58,0,29,11.6,0,no
16,29,2,9,4,0,4,5,2,58,0,29,11.6,0,no
17,29,2,9,4,0,4,5,2,58,0,29,11.6,0,no
18,29,2,9,4,0,4,5,2,58,0,29,11.6,0,no
11,29,2,9,4,0,4,4,2,58,0,29,14.5,0,no
12,29,2,9,4,0,4,4,2,58,0,29,14.5,0,no
13,29,2,9,4,0,4,4,2,58,0,29,14.5,0,no
14,29,2,9,4,0,4,4,2,58,0,29,14.5,0,no
19,31,2,10,4,0,4,7,2,60,0,29,8.5714,0,no
5,66,4,29,4,0,17,4,1,66,0,58,16.5,0,no
6,51,4,15,7,0,11,3,2,51,0,45,17,0,yes
5,18,1,7,4,0,1,1,1,18,0,18,18,0,no
19,9,2,1,2,0,3,2,1,9,0,8,4.5,0,no
26,24,2,12,8,0,6,1,1,24,0,24,24,0,no
20,24,2,12,8,0,6,1,1,24,0,24,24,0,no
21,24,2,12,8,0,6,1,1,24,0,24,24,0,no
22,24,2,12,8,0,6,1,1,24,0,24,24,0,no
23,24,2,12,8,0,6,1,1,24,0,24,24,0,no
4,28,2,11,2,0,3,2,2,30,2,30,16,0,no
5,28,2,11,2,0,3,2,2,30,2,30,16,0,no
6,28,2,11,2,0,3,2,2,30,2,30,16,0,no
7,28,2,11,2,0,3,2,2,30,2,30,16,0,no
1,28,2,11,2,0,3,2,2,30,2,30,16,0,no
2,28,2,11,2,0,3,2,2,30,2,30,16,0,no
3,28,2,11,2,0,3,2,2,30,2,30,16,0,no
8,28,2,11,2,0,3,2,2,30,2,30,16,0,no
9,28,2,11,2,0,3,3,2,58,2,30,20,0,no
19,24,2,12,8,0,6,1,1,24,0,24,24,0,no
7,22,3,8,2,0,4,2,1,22,0,20,11,0,no
8,22,3,8,2,0,4,2,1,22,0,20,11,0,no
9,22,3,8,2,0,4,3,1,44,0,22,14.6667,0,no
3,20,3,8,2,0,4,1,1,20,0,20,20,0,no
4,20,3,8,2,0,4,1,1,20,0,20,20,0,no
5,20,3,8,2,0,4,1,1,20,0,20,20,0,no
6,22,3,8,2,0,4,2,1,22,0,20,11,0,no
1,20,3,8,2,0,4,1,1,20,0,20,20,0,no
2,20,3,8,2,0,4,1,1,20,0,20,20,0,no
3,12,0,3,1,0,1,1,1,12,0,12,12,0,no
4,12,0,3,1,0,1,1,1,12,0,12,12,0,no
1,12,0,3,1,0,1,1,1,12,0,12,12,0,no
2,12,0,3,1,0,1,1,1,12,0,12,12,0,no
28,19,0,5,5,0,2,6,2,36,0,17,6,0,no
29,19,0,5,5,0,2,6,2,36,0,17,6,0,no
24,27,4,10,6,0,4,1,1,27,0,27,27,0,no
25,27,4,10,6,0,4,2,1,27,0,27,13.5,0,no
27,19,0,5,5,0,2,6,2,36,0,17,6,0,no
25,42,3,10,5,0,8,3,2,42,0,40,14,0,no
10,45,2,1,2,0,9,2,2,90,0,45,45,1,no
11,45,2,1,2,0,9,2,2,90,0,45,45,1,no
12,45,2,1,2,0,9,4,3,90,0,45,22.5,1,no
13,45,2,1,2,0,9,4,3,90,0,45,22.5,1,no
18,45,2,1,2,0,9,11,3,102,0,45,9.2727,1,no
19,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
14,45,2,1,2,0,9,5,3,90,0,45,18,1,no
15,45,2,1,2,0,9,7,3,102,0,45,14.5714,1,yes
16,45,2,1,2,0,9,11,3,102,0,45,9.2727,1,no
17,45,2,1,2,0,9,11,3,102,0,45,9.2727,1,no
21,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
22,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
23,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
20,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
26,57,2,1,2,0,11,13,4,102,0,45,7.8462,1,no
24,38,1,14,3,0,4,1,1,38,0,38,38,0,no
27,16,0,5,5,0,1,4,2,30,0,14,7.5,0,no
28,16,0,5,5,0,1,4,2,30,0,14,7.5,0,no
29,16,0,5,5,0,1,4,2,30,0,14,7.5,0,no
24,33,1,8,3,0,5,1,1,33,0,33,33,0,no
25,33,1,8,3,0,5,1,1,33,0,33,33,0,no
16,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
17,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
18,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
19,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
13,49,2,13,3,0,8,2,1,98,0,49,49,0,no
14,49,2,13,3,0,8,2,1,98,0,49,49,0,no
15,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
11,12,0,3,1,0,1,2,1,24,0,12,12,0,no
12,12,0,3,1,0,1,2,1,24,0,12,12,0,no
13,12,0,3,1,0,1,2,1,24,0,12,12,0,no
14,12,0,3,1,0,1,2,1,24,0,12,12,0,no
10,12,0,3,1,0,1,2,1,24,0,12,12,0,no
15,12,0,3,1,0,1,2,1,24,0,12,12,0,no
16,12,0,3,1,0,1,2,1,24,0,12,12,0,no
17,12,0,3,1,0,1,2,1,24,0,12,12,0,no
18,12,0,3,1,0,1,2,1,24,0,12,12,0,no
24,32,2,9,3,0,6,1,1,32,0,32,32,0,no
25,35,2,10,3,0,6,2,1,35,0,32,17.5,0,no
23,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
26,49,2,13,3,0,8,7,1,98,0,49,14,0,no
20,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
21,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
22,49,2,13,3,0,8,6,1,98,0,49,16.3333,0,no
28,62,2,8,5,0,14,2,1,62,0,62,31,0,no
27,21,1,7,1,0,1,2,1,21,0,21,10.5,0,no
28,21,1,7,1,0,1,2,1,21,0,21,10.5,0,no
29,21,1,7,1,0,1,2,1,21,0,21,10.5,0,no
24,21,1,7,1,0,1,1,1,21,0,21,21,0,no
25,21,1,7,1,0,1,1,1,21,0,21,21,0,no
25,40,1,7,2,0,12,1,1,40,0,40,40,0,no
27,40,1,7,2,0,12,1,1,40,0,40,40,0,no
29,90,4,15,4,0,14,1,1,90,0,90,90,0,no
24,32,2,12,4,0,8,1,1,32,0,32,32,0,no
28,25,1,4,2,0,9,3,2,25,0,25,8.3333,0,no
29,25,1,4,2,0,9,3,2,25,0,25,8.3333,0,no
24,25,1,4,2,0,9,1,1,25,0,25,25,0,no
25,25,1,4,2,0,9,1,1,25,0,25,25,0,no
27,25,1,4,2,0,9,3,2,25,0,25,8.3333,0,no
26,29,1,9,1,0,1,1,1,11,0,11,11,0,no
20,29,1,9,1,0,1,1,1,11,0,11,11,0,no
21,29,1,9,1,0,1,1,1,11,0,11,11,0,no
22,29,1,9,1,0,1,1,1,11,0,11,11,0,no
23,29,1,9,1,0,1,1,1,11,0,11,11,0,no
19,29,1,9,1,0,1,1,1,11,0,11,11,0,no
10,21,1,7,1,0,1,2,2,42,0,21,21,0,no
11,21,1,7,1,0,1,2,2,42,0,21,21,0,no
1,51,2,19,5,0,13,3,2,53,2,48,18.3333,0,no
2,51,2,19,5,0,13,3,2,53,2,48,18.3333,0,no
3,51,2,19,5,0,13,3,2,53,2,48,18.3333,0,no
8,42,2,16,4,0,12,5,2,53,11,48,12.8,0,no
9,42,2,16,4,0,12,6,2,95,11,48,17.6667,0,no
4,51,2,19,5,0,13,3,2,53,2,48,18.3333,0,no
5,43,2,16,5,0,10,4,2,53,10,48,15.75,0,no
6,42,2,16,4,0,12,5,2,53,11,48,12.8,0,no
7,42,2,16,4,0,12,5,2,53,11,48,12.8,0,no
12,21,1,7,1,0,1,2,2,42,0,21,21,0,no
13,21,1,7,1,0,1,2,2,42,0,21,21,0,no
14,21,1,7,1,0,1,2,2,42,0,21,21,0,no
15,21,1,7,1,0,1,2,2,42,0,21,21,0,no
16,21,1,7,1,0,1,2,2,42,0,21,21,0,no
17,21,1,7,1,0,1,2,2,42,0,21,21,0,no
18,21,1,7,1,0,1,2,2,42,0,21,21,0,no
3,37,3,19,4,0,5,2,2,37,0,35,18.5,0,no
4,37,3,19,4,0,5,2,2,37,0,35,18.5,0,no
1,37,3,19,4,0,5,2,2,37,0,35,18.5,0,no
2,37,3,19,4,0,5,2,2,37,0,35,18.5,0,no
17,31,2,9,4,0,6,7,3,95,0,31,13.5714,0,no
18,31,2,9,4,0,6,7,3,95,0,31,13.5714,0,no
19,33,2,10,4,0,6,8,3,95,0,31,11.875,0,no
26,32,2,9,3,0,6,10,4,95,2,31,9.7,0,no
20,32,2,9,3,0,6,10,4,95,2,31,9.7,0,no
21,32,2,9,3,0,6,10,4,95,2,31,9.7,0,no
22,32,2,9,3,0,6,10,4,95,2,31,9.7,0,no
23,32,2,9,3,0,6,10,4,95,2,31,9.7,0,no
6,33,2,9,3,0,6,2,2,20,19,20,19.5,0,no
7,33,2,9,3,0,6,2,2,20,19,20,19.5,0,no
8,33,2,9,3,0,6,2,2,20,19,20,19.5,0,no
9,33,2,9,3,0,6,3,2,21,19,20,13.3333,0,no
13,31,2,9,4,0,6,6,3,93,0,31,15.5,0,no
14,31,2,9,4,0,6,6,3,93,0,31,15.5,0,no
15,31,2,9,4,0,6,7,3,95,0,31,13.5714,0,no
16,31,2,9,4,0,6,7,3,95,0,31,13.5714,0,no
10,31,2,9,4,0,6,4,2,93,0,31,23.25,0,no
11,31,2,9,4,0,6,6,3,93,0,31,15.5,0,no
12,31,2,9,4,0,6,6,3,93,0,31,15.5,0,no
20,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
21,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
22,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
23,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
26,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
28,43,0,10,3,0,11,2,1,43,0,43,21.5,0,no
10,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
11,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
12,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
13,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
14,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
15,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
16,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
17,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
18,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
19,29,5,13,5,0,1,4,3,58,0,29,14.5,0,no
25,65,1,19,6,0,8,1,1,65,0,65,65,0,no
27,65,1,19,6,0,8,1,1,65,0,65,65,0,no
5,12,0,3,1,0,1,1,1,12,0,12,12,0,no
6,12,0,3,1,0,1,1,1,12,0,12,12,0,no
7,12,0,3,1,0,1,1,1,12,0,12,12,0,no
8,12,0,3,1,0,1,1,1,12,0,12,12,0,no
9,12,0,3,1,0,1,2,1,24,0,12,12,0,no
