@relation BOOKKEEPER-Training-2

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute NumCodeSmells numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute IsBuggy {no,yes}

@data
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
30,1,0,0,0,0,14,2,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
4,2,0,0,0,0,1,1,0,0,0,0,yes
6,1,0,0,0,0,2,1,0,0,0,0,yes
4,1,0,0,0,0,1,1,0,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,1,0,0,0,0,no
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
12,1,1,1,2,0,5,1,0,0,2,2,no
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
3,1,1,1,3,0,0,0,0,0,3,3,yes
3,0,1,1,3,0,0,0,0,0,3,3,yes
1,1,1,1,1,0,0,0,0,0,1,1,no
8,1,1,1,8,0,3,1,0,0,8,8,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,3,1,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,1,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,1,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,2,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
18,1,0,0,0,0,8,1,0,0,0,0,no
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,1,1,2,0,3,1,0,0,2,2,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,3,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,3,2,0,0,0,0,yes
4,2,0,0,0,0,1,1,0,0,0,0,yes
2,2,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,2,1,0,0,0,0,yes
4,1,0,0,0,0,1,1,0,0,0,0,yes
4,1,0,0,0,0,1,1,0,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,yes
32,1,1,1,2,0,0,0,0,0,2,2,yes
0,0,0,0,0,0,0,0,0,0,0,0,no
10,1,0,0,0,0,1,1,3,0,0,0,no
4,1,0,0,0,0,1,1,2,0,0,0,no
12,2,0,0,0,0,5,2,3,0,0,0,no
4,2,0,0,0,0,0,0,1,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
9,2,0,0,0,0,4,2,3,0,0,0,no
11,3,0,0,0,0,4,2,5,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,0,0,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
2,0,1,1,2,0,0,0,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,2,1,0,0,0,0,0,1,0.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,1,1,1,3,0,0,0,2,0,3,3,no
17,0,1,2,17,0,4,3,8,0,14,8.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
8,1,1,1,8,0,2,2,2,0,8,8,no
1,1,1,1,1,0,0,0,0,0,1,1,no
29,1,1,1,29,0,7,2,8,0,29,29,yes
4,2,1,1,4,0,0,0,3,0,4,4,no
1,2,1,1,1,0,0,0,0,0,1,1,no
1,2,1,1,1,0,0,0,0,0,1,1,no
15,1,1,1,15,0,3,3,9,0,15,15,no
9,2,1,1,9,0,2,2,3,0,9,9,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
4,0,1,1,4,0,1,1,1,0,4,4,no
1,1,1,1,1,0,0,0,0,0,1,1,no
23,0,1,1,23,0,1,1,0,0,23,23,yes
1,0,1,1,1,0,0,0,0,0,1,1,no
10,1,1,1,10,0,2,2,4,0,10,10,no
0,1,1,1,6,0,0,0,0,0,6,6,yes
2,5,1,2,6,2,0,0,0,0,6,4,no
4,0,1,1,4,0,1,1,2,0,4,4,no
3,0,1,1,3,0,0,0,1,0,3,3,no
11,1,1,1,11,0,1,1,4,0,11,11,no
17,1,1,1,17,0,5,2,4,0,17,17,yes
7,1,1,1,7,0,2,1,1,0,7,7,no
20,0,1,1,20,0,0,0,2,0,20,20,yes
6,0,1,1,6,0,1,1,1,0,6,6,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
18,1,1,1,18,0,4,4,3,0,18,18,no
6,1,1,1,6,0,1,1,1,0,6,6,no
3,1,1,1,3,0,1,1,0,0,3,3,no
2,1,1,1,2,0,1,1,0,0,2,2,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,0,1,1,3,0,0,0,1,0,3,3,no
1,2,1,1,1,0,0,0,0,0,1,1,no
5,1,1,1,5,0,1,1,0,0,5,5,no
31,1,1,1,31,0,8,3,7,0,31,31,yes
90,0,1,2,90,0,19,5,21,0,74,45,no
2,1,1,1,2,0,0,0,1,0,2,2,no
13,3,1,1,13,0,3,2,3,0,13,13,no
4,4,1,1,4,0,2,2,1,0,4,4,no
8,3,1,1,8,0,4,3,2,0,8,8,no
1,0,1,1,1,0,1,1,0,0,1,1,no
15,0,1,1,15,0,4,2,5,0,15,15,yes
11,0,1,2,12,1,4,2,4,0,12,6.5,no
14,0,1,1,14,0,4,2,1,0,14,14,no
24,0,1,1,24,0,8,3,4,0,24,24,yes
45,2,1,1,45,0,13,6,8,0,45,45,no
35,1,1,1,35,0,6,4,7,0,35,35,no
6,0,1,1,6,0,1,1,2,0,6,6,no
2,1,1,1,2,0,0,0,0,0,2,2,no
8,1,1,1,8,0,1,2,1,0,8,8,no
8,1,1,1,8,0,1,2,1,0,8,8,no
34,1,1,1,34,0,6,4,7,0,34,34,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
10,2,0,0,0,0,3,1,1,0,0,0,yes
7,2,0,0,0,0,1,1,1,0,0,0,yes
8,0,0,0,0,0,0,0,2,0,0,0,no
22,1,0,0,0,0,1,1,11,0,0,0,yes
1,5,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
14,1,0,0,0,0,1,1,8,0,0,0,yes
1,4,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
5,0,0,0,0,0,0,0,1,0,0,0,no
14,2,0,0,0,0,1,1,5,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
7,1,0,0,0,0,2,1,1,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,1,2,0,0,0,0,no
5,0,0,0,0,0,1,1,1,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
8,0,0,0,0,0,2,2,2,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,5,3,2,0,0,0,no
2,2,1,1,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,2,1,1,0,0,0,no
10,2,0,0,0,0,2,1,2,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,2,0,0,0,0,0,0,1,0,0,0,no
8,1,0,0,0,0,2,1,1,0,0,0,no
5,1,0,0,0,0,1,1,1,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,6,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,0,0,0,0,1,1,0,0,0,0,no
2,6,0,0,0,0,0,0,1,0,0,0,no
3,2,0,0,0,0,1,1,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,0,0,0,0,yes
1,3,0,0,0,0,0,0,0,0,0,0,no
10,0,0,0,0,0,3,3,1,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
7,0,0,0,0,0,2,2,2,0,0,0,yes
11,4,0,0,0,0,4,1,2,0,0,0,no
4,1,0,0,0,0,1,1,1,0,0,0,no
2,2,0,0,0,0,0,0,1,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
5,0,0,0,0,0,1,1,1,0,0,0,no
10,2,0,0,0,0,2,1,1,0,0,0,no
3,2,0,0,0,0,1,1,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
9,0,1,1,1,0,2,1,1,0,1,1,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
6,0,0,0,0,0,0,0,1,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
13,2,1,1,2,0,1,1,0,0,2,2,no
2,2,1,1,1,0,0,0,0,0,1,1,no
5,2,1,1,1,0,1,1,0,0,1,1,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
1,2,1,1,1,0,0,0,0,0,1,1,no
1,2,1,1,1,0,0,0,0,0,1,1,no
6,2,1,1,1,0,1,1,1,0,1,1,no
0,2,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
0,0,1,1,0,0,0,0,0,0,0,0,no
17,2,1,1,4,0,1,1,3,0,4,4,yes
2,2,1,1,1,0,0,0,0,0,1,1,no
2,2,1,1,1,0,0,0,0,0,1,1,yes
4,1,0,0,0,0,1,1,1,0,0,0,no
41,2,1,1,8,0,4,2,9,0,8,8,yes
2,2,1,1,1,0,0,0,0,0,1,1,yes
16,2,1,1,3,0,2,1,3,0,3,3,yes
19,2,1,1,4,0,1,1,4,0,4,4,yes
2,2,1,1,1,0,0,0,0,0,1,1,no
3,2,1,1,1,0,0,0,0,0,1,1,yes
0,1,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
16,1,0,0,0,0,3,3,3,0,0,0,no
4,2,0,0,0,0,1,1,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
11,0,0,0,0,0,3,2,1,0,0,0,no
2,1,0,0,0,0,1,1,0,0,0,0,no
10,0,0,0,0,0,2,3,1,0,0,0,no
7,4,0,0,0,0,0,0,1,0,0,0,no
11,2,0,0,0,0,2,1,4,0,0,0,no
18,0,1,2,1,3,4,2,0,0,3,2,no
14,1,1,1,14,0,3,3,0,0,14,14,yes
14,0,1,1,14,0,5,2,0,0,14,14,no
1,2,0,0,0,0,0,0,0,0,0,0,no
30,0,1,1,30,0,3,2,3,0,30,30,no
22,0,1,2,2,0,2,2,1,0,1,1,no
3,3,0,0,0,0,0,0,0,0,0,0,no
17,1,1,1,0,0,4,3,4,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,yes
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,1,1,1,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
16,1,1,1,16,0,5,3,1,0,16,16,yes
7,0,1,1,7,0,3,2,3,0,7,7,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
8,2,0,0,0,0,2,2,2,0,0,0,no
2,2,0,0,0,0,1,1,0,0,0,0,no
10,2,0,0,0,0,3,3,0,0,0,0,no
6,1,0,0,0,0,2,2,0,0,0,0,no
3,2,0,0,0,0,0,0,1,0,0,0,no
5,3,0,0,0,0,1,1,2,0,0,0,no
12,2,1,1,1,0,2,1,4,0,1,1,no
5,0,1,1,0,5,2,1,0,0,5,5,no
53,3,1,1,0,0,9,3,7,0,0,0,yes
8,3,0,0,0,0,1,1,1,0,0,0,yes
31,4,0,0,0,0,6,3,4,0,0,0,yes
9,1,0,0,0,0,2,2,2,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,1,1,1,0,0,0,0,0,1,1,no
0,2,0,0,0,0,0,0,0,0,0,0,no
27,0,0,0,0,0,5,2,7,0,0,0,no
4,2,1,1,3,0,1,1,1,0,3,3,no
1,2,1,2,1,0,0,0,0,0,1,0.5,no
0,2,1,1,1,0,0,0,0,0,1,1,no
1,2,1,1,0,12,0,0,0,0,12,12,no
4,1,1,1,4,0,1,1,1,0,4,4,no
5,1,1,1,5,0,1,1,1,0,5,5,no
4,1,0,0,0,0,1,1,1,0,0,0,no
1,3,1,1,0,0,0,0,0,0,0,0,no
20,4,1,1,9,0,3,2,2,0,9,9,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
17,5,0,0,0,0,3,2,3,0,0,0,no
5,4,0,0,0,0,1,1,1,0,0,0,no
26,2,0,0,0,0,4,2,8,0,0,0,no
37,3,0,0,0,0,5,2,7,0,0,0,no
30,2,1,1,7,0,4,1,5,0,7,7,no
25,3,1,1,7,0,4,1,4,0,7,7,yes
10,5,1,1,10,0,1,1,2,0,10,10,no
5,4,1,1,0,1,1,1,1,0,1,1,no
1,3,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
5,0,0,0,0,0,1,1,2,0,0,0,no
15,1,0,0,0,0,7,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
9,2,0,0,0,0,3,1,1,0,0,0,no
4,2,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,1,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
5,0,1,1,0,0,1,2,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,2,1,2,0,0,0,no
13,2,0,0,0,0,2,2,3,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
39,1,0,0,0,0,6,4,10,0,0,0,no
13,2,1,1,7,0,3,3,2,0,7,7,no
1,1,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
5,1,1,1,4,0,0,0,3,0,4,4,no
64,7,1,1,6,0,13,5,11,0,6,6,no
0,2,0,0,0,0,0,0,0,0,0,0,no
22,2,1,1,5,0,5,3,4,0,5,5,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
12,0,0,0,0,0,4,4,1,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
5,3,0,0,0,0,1,1,1,0,0,0,no
2,4,0,0,0,0,0,0,1,0,0,0,no
9,3,0,0,0,0,3,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,yes
1,3,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
4,2,0,0,0,0,0,0,3,0,0,0,no
5,2,0,0,0,0,0,0,3,0,0,0,no
2,1,0,0,0,0,1,1,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,2,0,0,0,0,0,0,0,0,0,0,yes
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
8,0,0,0,0,0,2,3,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
10,1,0,0,0,0,1,1,4,0,0,0,no
19,3,0,0,0,0,4,2,8,0,0,0,yes
10,2,0,0,0,0,2,1,2,0,0,0,yes
1,2,0,0,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,1,1,0,0,0,0,no
3,1,0,0,0,0,1,1,1,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
11,3,0,0,0,0,2,1,1,0,0,0,yes
11,4,0,0,0,0,4,1,1,0,0,0,yes
14,0,0,0,0,0,3,3,5,0,0,0,yes
6,1,1,1,6,0,1,2,0,0,6,6,yes
